,preco_imov,id_imov,cidade,endereco,titulo_imov,vaga,banheiro,condominio,iptu
0,R$ 259.000,Imóvel 1HYXM7P,Apartamento em Porto Alegre,Rua Irmão Félix Roberto,"Apartamento à venda em Humaitá com 51 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 280/mês,R$ 800/ano
0,R$ 150.000,Imóvel F1KSDS,Apartamento em Porto Alegre,Rua São Benedito,"Apartamento à venda em Jardim Salso com 45 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,Isento,R$ 294/ano
0,R$ 189.000,Imóvel 1AU5WZA,Apartamento em Porto Alegre,Rua Tenente Ary Tarrago,"Apartamento à venda em Jardim Itu-Sabará com 68 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 395/mês,R$ 590/ano
0,R$ 224.000,Imóvel UVXCJH,Apartamento em Porto Alegre,Rua Mário de Lima Hornes,"Apartamento à venda em Morro Santana com 61 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 140/mês,R$ 100/ano
0,R$ 140.000,Imóvel 1AIE0KE,Apartamento em Porto Alegre,Beco Pedro Rodrigues Bittencourt,"Apartamento à venda em Vila Nova com 40 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,Isento,R$ 18/ano
0,R$ 298.600,Imóvel 1MCCN2B,Apartamento em Porto Alegre,Rua Martins de Lima,"Apartamento à venda em São José com 68 m², 2 quartos, 1 suíte","2 quartos
1 suíte",1 Banheiro,R$ 290/mês,R$ 380/ano
0,R$ 1.380.000,Imóvel 530LI4,Apartamento em Porto Alegre,Avenida Doutor Nilo Peçanha,"Apartamento à venda em Chácara das Pedras com 212 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.900/mês,R$ 308/mês
0,R$ 310.000,Imóvel HKRVAN,Casa em Porto Alegre,Rua Bom Jesus,"Casa à venda em Bom Jesus com 68 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",1 Banheiro,R$ 510/ano,Indisponivel
0,R$ 299.000,Imóvel R4V0NJ,Apartamento em Porto Alegre,Rua Hugo Livi,"Apartamento à venda em Morro Santana com 64 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 180/mês,R$ 200/ano
0,R$ 840.000,Imóvel 1V24CRI,Apartamento em Porto Alegre,Rua Professor Cristiano Fischer,"Apartamento à venda em Bom Jesus com 101 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 630/mês,R$ 2.000/ano
0,R$ 390.000,Imóvel NID0G7,Apartamento em Porto Alegre,Rua Irmão Félix Roberto,"Apartamento à venda em Humaitá com 66 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 350/mês,R$ 1.490/ano
0,R$ 148.400,Imóvel 9ZHB3J,Apartamento em Porto Alegre,Rua Tomé Antônio de Souza,"Apartamento à venda em Campo Novo com 39 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,Isento,R$ 90/ano
0,R$ 128.900,Imóvel 116WFPI,Apartamento em Porto Alegre,Rua Atílio Supertti,"Apartamento à venda em Vila Nova com 36 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,Isento,R$ 280/ano
0,R$ 370.500,Imóvel IRLK03,Apartamento em Porto Alegre,Rua Coronel José Rodrigues Sobral,"Apartamento à venda em Vila Joao Pessoa com 143 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 100/mês,R$ 500/ano
0,R$ 125.000,Imóvel XTXV3P,Apartamento em Porto Alegre,Rua Gomes Jardim,"Apartamento à venda em Partenon com 31 m², 1 quarto, 1 suíte","1 quarto
1 suíte",1 Banheiro,Isento,R$ 113/ano
0,R$ 135.000,Imóvel 21RJV7,Apartamento em Porto Alegre,Rua Max Juniman,"Apartamento à venda em Humaitá com 40 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,Isento,R$ 300/ano
0,R$ 266.000,Imóvel 85HTXR,Casa em Porto Alegre,Rua Irmão Mainar Longhi,"Casa à venda em Hipica com 51 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",1 Banheiro,R$ 400/ano,Indisponivel
0,R$ 270.000,Imóvel 1Y7LP1U,Apartamento em Porto Alegre,Rua Ângelo Barcelos,"Apartamento à venda em Vila Joao Pessoa com 123 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 150/mês,R$ 600/mês
0,R$ 135.000,Imóvel 16TEO4N,Apartamento em Porto Alegre,Rua Coronel Massot,"Apartamento à venda em Cavalhada com 42 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,Isento,Isento
0,R$ 110.000,Imóvel GENPNU,Apartamento em Porto Alegre,Rua Francisco Galecki,"Apartamento à venda em Rubem Berta com 44 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 100/mês,R$ 100/ano
0,R$ 256.000,Imóvel 1JGE3UE,Apartamento em Porto Alegre,Avenida Protásio Alves,"Apartamento à venda em Morro Santana com 49 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 300/mês,Isento
0,R$ 190.000,Imóvel 1W68BEY,Apartamento em Porto Alegre,Rua Professor Carvalho Freitas,"Apartamento à venda em Glória com 46 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 250/mês,R$ 30/ano
0,R$ 172.000,Imóvel 165XLHI,Apartamento em Porto Alegre,Avenida Mãe Apolinária Matias Batista,"Apartamento à venda em Morro Santana com 59 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 130/mês,R$ 236/ano
0,R$ 192.000,Imóvel HHBCDN,Apartamento em Porto Alegre,Avenida Clóvis Paim Grivot,"Apartamento à venda em Humaitá com 55 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,Isento,R$ 400/ano
0,R$ 175.000,Imóvel 1JCPA1G,Apartamento em Porto Alegre,Rua São Mateus,"Apartamento à venda em Bom Jesus com 41 m², 1 quarto, 1 suíte","1 quarto
1 suíte",1 Banheiro,R$ 220/mês,R$ 100/ano
0,R$ 350.000,Imóvel VCPF9I,Casa em Porto Alegre,Rua Santos Zottis,"Casa à venda em Hipica com 133 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",3 Banheiros,R$ 400/ano,Indisponivel
0,R$ 150.000,Imóvel 1I7FI0T,Apartamento em Porto Alegre,Rua Atílio Supertti,"Apartamento à venda em Vila Nova com 36 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 260/mês,R$ 100/ano
0,R$ 448.000,Imóvel 12K91HW,Apartamento em Porto Alegre,Rua São Mateus,"Apartamento à venda em Bom Jesus com 67 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 250/mês,R$ 100/ano
0,R$ 228.000,Imóvel 3PZ3E9,Apartamento em Porto Alegre,Rua Hugo Livi,"Apartamento à venda em Morro Santana com 58 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 160/mês,R$ 100/ano
0,R$ 215.000,Imóvel 1ITF39I,Apartamento em Porto Alegre,Rua Joaquim de Carvalho,"Apartamento à venda em Vila Nova com 50 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 288/mês,R$ 111/ano
0,R$ 180.000,Imóvel 12H6KMH,Apartamento em Porto Alegre,Avenida Farrapos,"Apartamento à venda em Navegantes com 60 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 150/mês,R$ 200/ano
0,R$ 400.000,Imóvel 1PZ3IBO,Apartamento em Porto Alegre,Avenida Eduardo Prado,"Apartamento à venda em Vila Nova com 77 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 280/mês,R$ 730/ano
0,R$ 120.000,Imóvel 629E7,Apartamento em Porto Alegre,Rua Atílio Supertti,"Apartamento à venda em Vila Nova com 36 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,Isento,R$ 400/ano
0,R$ 284.050,Imóvel 165Q4CW,Apartamento em Porto Alegre,Rua Orfanotrófio,"Apartamento à venda em Santa Tereza com 82 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 492/mês,R$ 350/mês
0,R$ 395.000,Imóvel VXDWEC,Casa em Porto Alegre,Rua Terezinha Turcato,"Casa à venda em Rubem Berta com 186 m², 4 quartos, 1 vaga","4 quartos
sem suíte",3 Banheiros,R$ 773/ano,Indisponivel
0,R$ 150.000,Imóvel 1J6CB0N,Apartamento em Porto Alegre,Rua Ventos do Sul,"Apartamento à venda em Vila Nova com 54 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 276/mês,R$ 400/ano
0,R$ 150.000,Imóvel YJJ78A,Apartamento em Porto Alegre,Rua Ernesto Zamprogna,"Apartamento à venda em Morro Santana com 42 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,Isento,R$ 250/ano
0,R$ 240.000,Imóvel KHJ59P,Apartamento em Porto Alegre,Rua Joaquim de Carvalho,"Apartamento à venda em Vila Nova com 60 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 150/mês,R$ 130/ano
0,R$ 350.000,Imóvel 1H4086J,Apartamento em Porto Alegre,Rua São Mateus,"Apartamento à venda em Bom Jesus com 62 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,Isento,R$ 580/ano
0,R$ 315.000,Imóvel 2PSPOE,Apartamento em Porto Alegre,Rua Walton Pontes Carpes,"Apartamento à venda em Vila Nova com 58 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 250/mês,R$ 320/ano
0,R$ 235.000,Imóvel QFRMZX,Apartamento em Porto Alegre,Estrada João Salomoni,"Apartamento à venda em Vila Nova com 60 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 220/mês,R$ 185/ano
0,R$ 185.000,Imóvel 1RILQ80,Apartamento em Porto Alegre,Rua João da Silva Bueno,"Apartamento à venda em Morro Santana com 52 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 350/mês,R$ 400/ano
0,R$ 370.000,Imóvel 1OGXHI9,Apartamento em Porto Alegre,Avenida José Aloísio Filho,"Apartamento à venda em Humaitá com 67 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,Isento,R$ 1.139/ano
0,R$ 850.000,Imóvel 1P7A5YW,Casa em Porto Alegre,Rua Chico Pedro,"Casa à venda em Camaquã com 140 m², 3 quartos, 2 suítes, 3 vagas","3 quartos
2 suítes",4 Banheiros,R$ 1.540/ano,Indisponivel
0,R$ 230.000,Imóvel 1SHKN0N,Apartamento em Porto Alegre,Rua Dorival Castilhos Machado,"Apartamento à venda em Hipica com 63 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 200/mês,R$ 100/ano
0,R$ 150.000,Imóvel QT738E,Apartamento em Porto Alegre,Avenida Professor Oscar Pereira,"Apartamento à venda em Santo Antônio com 38 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,Isento,R$ 800/ano
0,R$ 199.000,Imóvel 1T2NOI6,Apartamento em Porto Alegre,Travessa Escobar,"Apartamento à venda em Camaquã com 61 m², 3 quartos","3 quartos
sem suíte",1 Banheiro,R$ 253/mês,R$ 450/ano
0,R$ 369.900,Imóvel VPC9QP,Apartamento em Porto Alegre,Avenida José Aloísio Filho,"Apartamento à venda em Humaitá com 70 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 450/mês,Isento
0,R$ 249.000,Imóvel 1JIDNKR,Apartamento em Porto Alegre,Rua Mura,"Apartamento à venda em Espírito Santo com 67 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,Isento,R$ 800/ano
0,R$ 179.000,Imóvel G0XNZW,Apartamento em Porto Alegre,Rua Evangelina Porto,"Apartamento à venda em Vila Joao Pessoa com 37 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 250/mês,Isento
0,R$ 132.900,Imóvel VPBJBR,Apartamento em Porto Alegre,Avenida Palmira Gobbi,"Apartamento à venda em Humaitá com 56 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,Isento,R$ 350/ano
0,R$ 148.900,Imóvel 14CNWE8,Apartamento em Porto Alegre,Avenida Palmira Gobbi,"Apartamento à venda em Humaitá com 57 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 290/mês,Isento
0,R$ 360.000,Imóvel T0AE4Q,Apartamento em Porto Alegre,Rua São Mateus,"Apartamento à venda em Bom Jesus com 61 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 275/mês,R$ 800/ano
0,R$ 169.000,Imóvel K9CK8L,Apartamento em Porto Alegre,Avenida Palmira Gobbi,"Apartamento à venda em Humaitá com 59 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 240/mês,R$ 100/ano
0,R$ 179.000,Imóvel 1O6AL6H,Apartamento em Porto Alegre,Rua Padre Máximo Coghetto,"Apartamento à venda em Morro Santana com 53 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 300/mês,R$ 240/ano
0,R$ 140.000,Imóvel 1FJVY9E,Apartamento em Porto Alegre,Estrada Cristiano Kraemer,"Apartamento à venda em Campo Novo com 38 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,Isento,R$ 100/ano
0,R$ 158.000,Imóvel 1DDZE9N,Apartamento em Porto Alegre,Avenida Nelson Pulgatti Moreira,"Apartamento à venda em Cavalhada com 54 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 253/ano,Indisponivel
0,R$ 265.000,Imóvel 100CTWS,Apartamento em Porto Alegre,Avenida Protásio Alves,"Apartamento à venda em Morro Santana com 48 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 250/mês,R$ 350/ano
0,R$ 330.000,Imóvel MKZ20Y,Apartamento em Porto Alegre,Travessa Encruzilhada,"Apartamento à venda em Bom Jesus com 82 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 318/mês,Isento
0,R$ 210.000,Imóvel 9WX1QG,Apartamento em Porto Alegre,Estrada João Salomoni,"Apartamento à venda em Vila Nova com 60 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,Isento,R$ 232/ano
0,R$ 620.000,Imóvel 1R55I9,Casa em Porto Alegre,Rua da Gruta,"Casa à venda em Cascata com 242 m², 4 quartos, 2 suítes, 2 vagas","4 quartos
2 suítes",4 Banheiros,R$ 1.059/ano,Indisponivel
0,R$ 240.000,Imóvel 1ALMIX0,Apartamento em Porto Alegre,Rua Primeiro de Setembro,"Apartamento à venda em São José com 51 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 350/mês,R$ 500/ano
0,R$ 650.000,Imóvel 1FVP6V7,Apartamento em Porto Alegre,Rua São Mateus,"Apartamento à venda em Bom Jesus com 96 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 450/mês,R$ 700/ano
0,R$ 220.000,Imóvel SNTUY2,Apartamento em Porto Alegre,Rua Ernesto Zamprogna,"Apartamento à venda em Morro Santana com 56 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 370/mês,Isento
0,R$ 130.000,Imóvel 1USTILB,Apartamento em Porto Alegre,Rua Atílio Supertti,"Apartamento à venda em Vila Nova com 36 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 250/mês,R$ 60/ano
0,R$ 382.000,Imóvel 1G1XMAC,Apartamento em Porto Alegre,Avenida Bento Gonçalves,"Apartamento à venda em Santo Antônio com 67 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 380/mês,R$ 699/ano
0,R$ 169.000,Imóvel 102T67A,Apartamento em Porto Alegre,Rua São Mateus,"Apartamento à venda em Bom Jesus com 29 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,Isento,R$ 600/ano
0,R$ 181.000,Imóvel 1SK7XBT,Apartamento em Porto Alegre,Avenida Protásio Alves,"Apartamento à venda em Bom Jesus com 49 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 250/mês,R$ 300/ano
0,R$ 458.892,Imóvel W56CH0,Apartamento em Porto Alegre,Avenida Jordão,"Apartamento à venda em Bom Jesus com 58 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 100/mês,R$ 660/ano
0,R$ 410.000,Imóvel Q0IPCR,Casa em Porto Alegre,Rua Osmindo Júlio Kuhn,"Casa à venda em Rubem Berta com 90 m², 3 quartos, 2 vagas","3 quartos
sem suíte",1 Banheiro,R$ 650/ano,Indisponivel
0,R$ 243.000,Imóvel 1FFU5L2,Apartamento em Porto Alegre,Rua Dorival Castilhos Machado,"Apartamento à venda em Hipica com 63 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,Isento,R$ 550/ano
0,R$ 170.000,Imóvel 1QSU4F5,Apartamento em Porto Alegre,Rua Engenheiro Fernando Mendes Ribeiro,"Apartamento à venda em Santo Antônio com 49 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 297/mês,R$ 350/ano
0,R$ 980.000,Imóvel 1044YUL,Apartamento em Porto Alegre,Rua Corrêa Lima,"Apartamento à venda em Santa Tereza com 122 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,Isento,R$ 1.600/ano
0,R$ 249.000,Imóvel 1CVOU7C,Apartamento em Porto Alegre,Rua Coronel Aparício Borges,"Apartamento à venda em Glória com 47 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 400/mês,R$ 1.044/ano
0,R$ 240.000,Imóvel U94HID,Apartamento em Porto Alegre,Rua Luís Lederman,"Apartamento à venda em Morro Santana com 56 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 260/mês,Isento
0,R$ 203.300,Imóvel 10DFJOF,Apartamento em Porto Alegre,Rua João da Silva Bueno,"Apartamento à venda em Morro Santana com 57 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 250/mês,R$ 300/ano
0,R$ 200.000,Imóvel BSAVQB,Apartamento em Porto Alegre,Avenida Protásio Alves,"Apartamento à venda em Bom Jesus com 45 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,Isento,R$ 100/ano
0,R$ 165.000,Imóvel 5LD496,Apartamento em Porto Alegre,Rua Intendente Alfredo Azevedo,"Apartamento à venda em Cel. Aparicio Borges com 39 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,Isento,Isento
0,R$ 595.000,Imóvel 11AZTAE,Casa de Condomínio em Porto Alegre,Rua Doutor Armando Barbedo,"Casa de Condomínio à venda em Tristeza com 175 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",3 Banheiros,R$ 1.300/mês,R$ 1.630/ano
0,R$ 1.150.000,Imóvel QNL37G,Apartamento em Porto Alegre,Rua Anita Garibaldi,"Apartamento à venda em Boa Vista com 70 m², 2 quartos, 2 suítes, 2 vagas","2 quartos
2 suítes",2 vagas,R$ 650/mês,R$ 2.300/ano
0,R$ 715.000,Imóvel 3A7NFL,Apartamento em Porto Alegre,Rua Visconde do Herval,"Apartamento à venda em Menino Deus com 92 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 750/mês,R$ 2.400/ano
0,R$ 670.000,Imóvel 16LENL2,Apartamento em Porto Alegre,Avenida Doutor Nilo Peçanha,"Apartamento à venda em Petrópolis com 120 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.000/mês,R$ 1.500/ano
0,R$ 550.000,Imóvel H7WHS6,Apartamento em Porto Alegre,Rua Coronel Aparício Borges,"Apartamento à venda em Glória com 60 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 550/mês,R$ 1.300/ano
0,R$ 320.000,Imóvel D7FWTP,Apartamento em Porto Alegre,Rua Mariante,"Apartamento à venda em Rio Branco com 75 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 280/mês,R$ 800/ano
0,R$ 890.000,Imóvel 1NBDBO6,Apartamento em Porto Alegre,Avenida Padre Cacique,"Apartamento à venda em Menino Deus com 143 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 1.170/mês,R$ 218/ano
0,R$ 540.000,Imóvel 1SKUQZ8,Apartamento em Porto Alegre,Avenida Lageado,"Apartamento à venda em Petrópolis com 100 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 500/mês,R$ 1.500/ano
0,R$ 450.000,Imóvel A4J187,Casa de Condomínio em Porto Alegre,Rua Dea Coufal,"Casa de Condomínio à venda em Ipanema com 131 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",2 Banheiros,R$ 350/mês,R$ 480/ano
0,R$ 1.800.000,Imóvel 1OG26N6,Apartamento em Porto Alegre,Avenida Bagé,"Apartamento à venda em Petrópolis com 246 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.800/mês,R$ 2.800/ano
0,R$ 480.000,Imóvel 1N7KYQ0,Apartamento em Porto Alegre,Rua Amoroso Costa,"Apartamento à venda em Cristo Redentor com 48 m², 1 quarto, 1 suíte, 1 vaga","1 quarto
1 suíte",1 vaga,R$ 450/mês,R$ 900/ano
0,R$ 1.665.000,Imóvel 1XGE2DC,Apartamento em Porto Alegre,Rua Anita Garibaldi,"Apartamento à venda em Mont'serrat com 250 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.495/mês,R$ 3.100/ano
0,R$ 260.400,Imóvel 18IQEOF,Apartamento em Porto Alegre,Rua Dona Oti,"Apartamento à venda em Petrópolis com 80 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 450/mês,R$ 430/mês
0,R$ 1.120.000,Imóvel 1AIB2EH,Apartamento em Porto Alegre,Rua Quintino Bocaiúva,"Apartamento à venda em Rio Branco com 108 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.200/mês,R$ 2.500/ano
0,R$ 225.000,Imóvel 3KVE4C,Apartamento em Porto Alegre,Avenida Ernesto Neugebauer,"Apartamento à venda em Humaitá com 44 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 200/mês,R$ 500/ano
0,R$ 850.000,Imóvel VKCXW,Apartamento em Porto Alegre,Rua Felizardo Furtado,"Apartamento à venda em Petrópolis com 65 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 400/mês,R$ 800/mês
0,R$ 426.000,Imóvel 1WXL4TL,Apartamento em Porto Alegre,Avenida Jerônimo de Ornelas,"Apartamento à venda em Santana com 100 m², 3 quartos","3 quartos
sem suíte",2 Banheiros,R$ 679/mês,R$ 900/ano
0,R$ 345.000,Imóvel 1C09OZT,Apartamento em Porto Alegre,Rua Marquês do Pombal,"Apartamento à venda em Auxiliadora com 71 m², 3 quartos","3 quartos
sem suíte",2 Banheiros,R$ 220/mês,R$ 600/ano
0,R$ 330.000,Imóvel 12RP0DG,Apartamento em Porto Alegre,Rua Doutor Vicente de Paula Dutra,"Apartamento à venda em Praia de Belas com 68 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 257/mês,R$ 480/ano
0,R$ 498.000,Imóvel 1OLB567,Apartamento em Porto Alegre,Avenida Pirapó,"Apartamento à venda em Petrópolis com 99 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 500/mês,R$ 970/ano
0,R$ 689.000,Imóvel 16KWAFV,Apartamento em Porto Alegre,Rua Santana,"Apartamento à venda em Santana com 62 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 600/mês,R$ 1.864/ano
0,R$ 899.000,Imóvel 19DOTCA,Apartamento em Porto Alegre,Avenida Iguassu,"Apartamento à venda em Petrópolis com 123 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 525/mês,R$ 2.200/ano
0,R$ 849.000,Imóvel P1F8U8,Apartamento em Porto Alegre,Rua Luiz Só,"Apartamento à venda em Petrópolis com 67 m², 1 quarto, 2 vagas","1 quarto
sem suíte",2 vagas,R$ 470/mês,Isento
0,R$ 268.000,Imóvel PJX180,Apartamento em Porto Alegre,Rua Engenheiro Antônio Carlos Tibiriçá,"Apartamento à venda em Petrópolis com 62 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 150/mês,R$ 405/ano
0,R$ 290.000,Imóvel VW6SLM,Apartamento em Porto Alegre,Rua Irmão Félix Roberto,"Apartamento à venda em Humaitá com 51 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 410/mês,R$ 799/ano
0,R$ 1.145.000,Imóvel 2NBOJ5,Apartamento em Porto Alegre,Rua Coronel Aurélio Bitencourt,"Apartamento à venda em Rio Branco com 143 m², 2 quartos, 2 suítes, 1 vaga","2 quartos
2 suítes",1 vaga,R$ 1.462/mês,R$ 2.710/ano
0,R$ 350.000,Imóvel 11EUP8R,Casa de Condomínio em Porto Alegre,Rua Francisco Bortoluzzi,"Casa de Condomínio à venda em Ipanema com 89 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",2 Banheiros,R$ 180/mês,R$ 770/ano
0,R$ 246.000,Imóvel F4E99O,Apartamento em Porto Alegre,Rua Silva Só,"Apartamento à venda em Santa Cecília com 67 m², 2 quartos","2 quartos
sem suíte",2 Banheiros,R$ 300/mês,R$ 600/ano
0,R$ 590.000,Imóvel 1JJ7V4O,Apartamento em Porto Alegre,Rua Coronel Feijó,"Apartamento à venda em Higienópolis com 63 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 599/mês,R$ 1.095/ano
0,R$ 2.300.000,Imóvel Q7OYAE,Apartamento em Porto Alegre,Rua Anita Garibaldi,"Apartamento à venda em Boa Vista com 153 m², 3 quartos, 3 suítes, 3 vagas","3 quartos
3 suítes",3 vagas,R$ 1.200/mês,R$ 2.200/ano
0,R$ 660.000,Imóvel 1CRU7GO,Apartamento em Porto Alegre,Rua Ari Marinho,"Apartamento à venda em Higienópolis com 79 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 700/mês,R$ 1.860/ano
0,R$ 1.205.000,Imóvel THEYG3,Apartamento em Porto Alegre,Rua Barão de Ubá,"Apartamento à venda em Bela Vista com 101 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 800/mês,R$ 1.946/ano
0,R$ 270.000,Imóvel BYV4LY,Apartamento em Porto Alegre,Rua Riachuelo,"Apartamento à venda em Centro com 44 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 330/mês,R$ 632/ano
0,R$ 480.000,Imóvel A5UW1V,Apartamento em Porto Alegre,Avenida Bagé,"Apartamento à venda em Petrópolis com 112 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 400/mês,R$ 1.000/ano
0,R$ 270.000,Imóvel WP5DRY,Apartamento em Porto Alegre,Avenida Andaraí,"Apartamento à venda em Passo D'areia com 66 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 200/mês,R$ 480/ano
